step_number,peak_pressure,auc,rise_gradient,descent_gradient,variance,skewness,kurtosis,mean_temperature,max_temperature,temperature_variance
147,204,334,37.0,0.0,2738.0,,,34.0,34,0.0
148,254,254,0.0,0.0,,,,34.0,34,
149,183,277,44.5,0.0,3960.5,,,34.0,34,0.0
150,233,301,0.0,-165.0,13612.5,,,34.0,34,0.0
151,129,324,12.5,-38.0,373.0,0.8920259188746453,,34.0,34,0.0
152,113,3416,16.666666666666668,-1.4444444444444444,123.61673414304994,-0.34809540515514803,0.6322761111972941,34.0,34,0.0
153,71,263,5.0,-4.5,24.916666666666668,0.10251213329499251,-5.027192089573942,34.0,34,0.0
154,76,212,2.5,-11.0,30.333333333333332,-0.2713547618998664,,34.0,34,0.0
155,57,113,0.5,0.0,0.5,,,34.0,34,0.0
156,97,1678,1.8636363636363635,-11.333333333333334,131.69333333333333,1.5024407684913477,1.1985865526441906,34.0,34,0.0
157,74,1507,0.36363636363636365,-13.0,19.169960474308297,0.3823471308858586,-0.40220757876197455,34.0,34,0.0
158,61,183,0.0,0.0,0.0,0.0,,34.0,34,0.0
159,93,735,8.5,-4.0,70.25,-0.798837144809442,0.7859720983414995,34.0,34,0.0
160,127,4083,1.7179487179487178,-6.777777777777778,299.719414893617,0.8346132263316572,-0.23661460557048342,34.0,34,0.0
161,61,61,0.0,0.0,,,,34.0,34,
162,64,124,2.0,0.0,8.0,,,34.0,34,0.0
163,138,605,8.0,-20.5,253.5,-0.8801711739480343,0.22975386015895793,32.6,33,0.3
164,67,125,0.0,-9.0,40.5,,,33.0,33,0.0
165,65,128,0.0,-2.0,2.0,,,33.0,33,0.0
166,57,57,0.0,0.0,,,,33.0,33,
167,266,1888,20.5,-91.5,3900.7878787878785,0.20548355249945485,-0.7792197291987328,33.5,34,0.2727272727272727
168,214,275,0.0,-153.0,11704.5,,,34.0,34,0.0
169,130,211,0.0,-49.0,1200.5,,,34.0,34,0.0
170,85,85,0.0,0.0,,,,34.0,34,
171,100,175,12.5,0.0,312.5,,,34.0,34,0.0
172,89,89,0.0,0.0,,,,34.0,34,
173,110,110,0.0,0.0,,,,34.0,34,
174,67,132,0.0,-2.0,2.0,,,34.0,34,0.0
175,84,84,0.0,0.0,,,,34.0,34,
176,101,101,0.0,0.0,,,,34.0,34,
177,176,280,0.0,-72.0,2592.0,,,34.0,34,0.0
178,182,182,0.0,0.0,,,,34.0,34,
179,186,186,0.0,0.0,,,,34.0,34,
180,58,58,0.0,0.0,,,,32.0,32,
181,62,62,0.0,0.0,,,,32.0,32,
182,58,58,0.0,0.0,,,,32.0,32,
183,61,61,0.0,0.0,,,,32.0,32,
184,68,68,0.0,0.0,,,,32.0,32,
185,61,61,0.0,0.0,,,,32.0,32,
186,67,67,0.0,0.0,,,,32.0,32,
187,61,61,0.0,0.0,,,,32.0,32,
188,59,59,0.0,0.0,,,,32.0,32,
189,65,65,0.0,0.0,,,,32.0,32,
190,56,56,0.0,0.0,,,,32.0,32,
191,59,59,0.0,0.0,,,,32.0,32,
192,58,58,0.0,0.0,,,,32.0,32,
193,56,56,0.0,0.0,,,,32.0,32,
194,58,58,0.0,0.0,,,,32.0,32,
195,62,62,0.0,0.0,,,,32.0,32,
196,65,65,0.0,0.0,,,,32.0,32,
197,63,63,0.0,0.0,,,,32.0,32,
198,58,58,0.0,0.0,,,,32.0,32,
199,60,60,0.0,0.0,,,,32.0,32,
200,64,64,0.0,0.0,,,,33.0,33,
201,60,60,0.0,0.0,,,,33.0,33,
202,63,63,0.0,0.0,,,,33.0,33,
203,63,63,0.0,0.0,,,,33.0,33,
204,62,62,0.0,0.0,,,,33.0,33,
205,72,72,0.0,0.0,,,,33.0,33,
206,71,71,0.0,0.0,,,,33.0,33,
207,71,71,0.0,0.0,,,,33.0,33,
208,66,66,0.0,0.0,,,,33.0,33,
209,84,84,0.0,0.0,,,,33.0,33,
210,56,56,0.0,0.0,,,,33.0,33,
211,69,69,0.0,0.0,,,,33.0,33,
212,79,79,0.0,0.0,,,,33.0,33,
213,89,89,0.0,0.0,,,,33.0,33,
214,81,81,0.0,0.0,,,,33.0,33,
215,84,84,0.0,0.0,,,,33.0,33,
216,87,87,0.0,0.0,,,,33.0,33,
217,85,85,0.0,0.0,,,,33.0,33,
218,80,80,0.0,0.0,,,,33.0,33,
219,82,82,0.0,0.0,,,,33.0,33,
220,80,80,0.0,0.0,,,,33.0,33,
221,77,77,0.0,0.0,,,,33.0,33,
222,75,75,0.0,0.0,,,,33.0,33,
223,65,65,0.0,0.0,,,,33.0,33,
224,82,82,0.0,0.0,,,,33.0,33,
225,71,71,0.0,0.0,,,,33.0,33,
226,79,79,0.0,0.0,,,,33.0,33,
227,68,68,0.0,0.0,,,,33.0,33,
228,74,74,0.0,0.0,,,,33.0,33,
229,67,67,0.0,0.0,,,,33.0,33,
230,79,79,0.0,0.0,,,,33.0,33,
231,69,69,0.0,0.0,,,,33.0,33,
232,77,77,0.0,0.0,,,,33.0,33,
233,64,122,0.0,-6.0,18.0,,,33.0,33,0.0
234,74,74,0.0,0.0,,,,33.0,33,
235,75,75,0.0,0.0,,,,33.0,33,
236,65,65,0.0,0.0,,,,33.0,33,
