step_number,peak_pressure,auc,rise_gradient,descent_gradient,variance,skewness,kurtosis,mean_temperature,max_temperature,temperature_variance
437,6,6,0.0,0.0,,,,9.0,9,
438,6,6,0.0,0.0,,,,9.0,9,
439,6,6,0.0,0.0,,,,9.0,9,
440,6,12,0.0,0.0,0.0,,,9.0,9,0.0
441,6,6,0.0,0.0,,,,9.0,9,
442,6,6,0.0,0.0,,,,9.0,9,
443,6,6,0.0,0.0,,,,9.0,9,
444,6,6,0.0,0.0,,,,9.0,9,
445,6,12,0.0,0.0,0.0,,,9.0,9,0.0
446,6,6,0.0,0.0,,,,9.0,9,
447,6,6,0.0,0.0,,,,9.0,9,
448,6,6,0.0,0.0,,,,9.0,9,
449,6,6,0.0,0.0,,,,9.0,9,
450,6,6,0.0,0.0,,,,9.0,9,
451,6,6,0.0,0.0,,,,9.0,9,
452,6,6,0.0,0.0,,,,9.0,9,
453,6,6,0.0,0.0,,,,9.0,9,
454,6,12,0.0,0.0,0.0,,,9.0,9,0.0
455,6,6,0.0,0.0,,,,9.0,9,
456,6,6,0.0,0.0,,,,9.0,9,
457,6,6,0.0,0.0,,,,9.0,9,
458,6,6,0.0,0.0,,,,9.0,9,
459,6,6,0.0,0.0,,,,9.0,9,
460,6,6,0.0,0.0,,,,9.0,9,
461,6,6,0.0,0.0,,,,9.0,9,
462,6,6,0.0,0.0,,,,9.0,9,
463,6,6,0.0,0.0,,,,9.0,9,
464,6,6,0.0,0.0,,,,9.0,9,
465,18,158,0.0,-0.5714285714285714,4.980952380952383,2.9518835335296933,10.122722186397333,19.0,19,0.0
466,8,8,0.0,0.0,,,,28.0,28,
467,7,7,0.0,0.0,,,,28.0,28,
468,8,16,0.0,0.0,0.0,,,25.0,25,0.0
469,9,36,1.5,-0.3333333333333333,1.7,0.5413870509510844,-1.4878892733564015,28.0,28,0.0
470,161,506,28.75,0.0,2923.0,-1.9129876373181343,3.7049589246352603,25.25,26,0.9166666666666666
471,328,3112,51.833333333333336,-20.125,7447.7582417582435,-1.05789180781492,1.0448241122256539,27.714285714285715,29,1.912087912087912
472,111,358,19.0,-51.5,1695.3,-1.0939121009836434,0.3725247113552168,26.6,27,0.3
473,147,218,38.0,0.0,2888.0,,,22.0,22,0.0
474,165,295,17.5,0.0,612.5,,,22.0,22,0.0
475,209,529,39.0,-169.0,6376.25,-0.2944573720118916,-3.7103101855362297,22.0,22,0.0
476,97,111,0.0,-83.0,3444.5,,,22.0,22,0.0
477,27,182,3.6666666666666665,-2.857142857142857,35.733333333333334,-0.518247630269953,0.12510491916748734,27.0,27,0.0
478,38,63,14.5,-22.0,229.0,1.324522871654525,,29.0,29,0.0
479,75,155,21.666666666666668,-59.0,963.5833333333334,0.3486569584330969,-3.692270169408131,30.0,30,0.0
480,39,118,11.5,-6.0,107.06666666666668,1.5856522117611551,3.116725262829764,30.166666666666668,31,0.16666666666666666
481,11,11,0.0,0.0,,,,31.0,31,
482,24,41,5.0,0.0,80.33333333333333,1.7078263843533399,,31.0,31,0.0
483,87,94,40.0,0.0,3200.0,,,30.5,31,0.5
484,47,47,0.0,0.0,,,,31.0,31,
485,14,14,0.0,0.0,,,,31.0,31,
486,22,22,0.0,0.0,,,,31.0,31,
487,15,15,0.0,0.0,,,,32.0,32,
488,16,16,0.0,0.0,,,,32.0,32,
489,18,18,0.0,0.0,,,,32.0,32,
490,62,81,21.5,0.0,924.5,,,32.0,32,0.0
491,8,8,0.0,0.0,,,,32.0,32,
492,34,34,0.0,0.0,,,,33.0,33,
493,30,30,0.0,0.0,,,,33.0,33,
494,25,25,0.0,0.0,,,,32.0,32,
495,21,35,3.5,0.0,24.5,,,32.0,32,0.0
496,14,24,2.0,0.0,8.0,,,31.0,31,0.0
497,6,6,0.0,0.0,,,,31.0,31,
498,56,69,21.5,0.0,924.5,,,31.5,32,0.5
499,110,140,40.0,0.0,3200.0,,,32.0,33,2.0
500,26,45,3.5,0.0,24.5,,,33.5,34,0.5
501,63,74,0.0,-52.0,1352.0,,,33.5,34,0.5
502,20,20,0.0,0.0,,,,33.0,33,
503,37,663,1.8,-2.9,77.34333333333333,-0.5601169988238002,-0.939768043474591,26.0,27,0.5
504,262,1164,48.4,-124.0,11967.904761904761,-0.7624504672327089,-1.450534076784599,24.428571428571427,25,0.619047619047619
505,82,286,8.333333333333334,-36.5,806.2,-1.6956817683733965,3.195349228790688,22.4,23,0.3
506,95,394,18.333333333333332,-20.5,1163.2380952380952,0.04648273096430953,-2.199921324180867,24.571428571428573,25,0.619047619047619
507,96,595,18.0,-16.8,933.125,-1.658952031662495,1.7014067654604528,25.5,26,0.5714285714285714
508,9,9,0.0,0.0,,,,26.0,26,
509,7,7,0.0,0.0,,,,26.0,26,
510,7,7,0.0,0.0,,,,28.0,28,
511,17,17,0.0,0.0,,,,28.0,28,
512,14,24,2.0,0.0,8.0,,,28.0,29,2.0
513,7,7,0.0,0.0,,,,27.0,27,
514,9,9,0.0,0.0,,,,29.0,29,
515,8,8,0.0,0.0,,,,29.0,29,
516,12,12,0.0,0.0,,,,29.0,29,
517,36,324,1.8333333333333333,-13.5,59.82417582417583,0.21502255176979715,-0.18403460871768207,27.857142857142858,28,0.13186813186813182
518,93,502,10.6,-26.5,528.5714285714286,-0.8217877138294227,-1.3563834039444869,28.0,28,0.0
519,10,10,0.0,0.0,,,,25.0,25,
520,101,576,14.25,-23.5,1092.857142857143,-1.2260184540024657,0.9070187158785084,23.0,23,0.0
521,70,236,17.333333333333332,-24.0,628.7,-0.5492466781845875,-3.1388167731774193,23.0,23,0.0
522,325,638,89.0,-254.0,15375.0,0.9822716485033283,-0.5543852257254276,25.0,25,0.0
523,22,178,1.7777777777777777,-5.5,26.363636363636367,-0.956960235026466,-0.28326198969480787,26.0,26,0.0
524,1073,2369,187.33333333333334,-978.0,164844.91666666666,-0.11395168404881766,0.5684163914747291,26.0,26,0.0
525,645,792,0.0,-498.0,124002.0,,,26.0,26,0.0
526,9893,15357,2615.5,-9091.0,20818207.0,0.4461985898401542,,26.0,26,0.0
527,846,2320,20.5,-177.0,8584.333333333334,-1.358355127204541,,26.0,26,0.0
528,118,207,14.5,0.0,420.5,,,26.5,27,0.5
529,10,39,1.3333333333333333,-1.0,2.2000000000000006,0.5516180692881077,0.8677685950413192,24.0,24,0.0
530,16,28,0.0,-4.0,8.0,,,24.0,24,0.0
531,18,169,3.5,-0.25,4.766666666666666,-2.6440742625737137,7.391070467993537,24.0,24,0.0
532,8,8,0.0,0.0,,,,24.0,24,
533,17,97,1.6666666666666667,-1.0,16.476190476190474,-1.2790824660453382,-0.3297804804704425,24.0,24,0.0
534,18,178,0.0,0.0,0.17777777777777778,-1.7787811838447194,1.4062500000000178,24.0,24,0.0
535,9893,378045,0.9198547891650377,-12.61381074168798,67664.58373357948,37.81683110987833,1430.9453163317994,-1714.0637744034707,27,243094895.85266623
536,147,24739,0.7237569060773481,-0.17862595419847327,35.43941065237945,13.141313104944999,223.85372539980045,28.251196172248804,40,45.95119617224881
537,59,59,0.0,0.0,,,,21.0,21,
538,58,58,0.0,0.0,,,,4.0,4,
539,58,58,0.0,0.0,,,,4.0,4,
540,63,63,0.0,0.0,,,,32.0,32,
541,164,3591,19.5,-3.5416666666666665,556.4166666666666,-0.8797304046710549,-0.40492814023311263,33.0,33,0.0
542,67,67,0.0,0.0,,,,33.0,33,
543,79,722,2.5,-2.4444444444444446,48.65454545454545,0.7430681424043256,-0.3205079866208207,33.0,33,0.0
544,68,503,0.5,-1.8333333333333333,16.982142857142858,-0.5182426620445401,-0.876147638049936,33.0,33,0.0
545,58,58,0.0,0.0,,,,33.0,33,
546,58,58,0.0,0.0,,,,33.0,33,
547,59,59,0.0,0.0,,,,33.0,33,
548,96,710,2.857142857142857,-15.5,83.61111111111111,0.40486404075604787,0.5124125088496356,33.0,33,0.0
549,86,292,9.0,-22.0,182.0,-0.07493949135474869,-5.093406593406593,33.0,33,0.0
550,239,3407,9.25,-33.6,2141.690476190476,-0.08357042606966582,-0.5792598066741341,33.61904761904762,34,0.24761904761904763
551,106,1475,12.666666666666666,-2.8666666666666667,162.6437908496732,0.11440281774309025,-0.7976589309708841,34.0,34,0.0
552,264,1845,28.5,-51.666666666666664,4247.0,-0.9890718617285655,-0.4935378817123013,34.0,34,0.0
553,169,379,11.0,-106.0,3129.333333333333,-1.435576268510214,,34.0,34,0.0
554,116,266,18.333333333333332,0.0,756.3333333333333,-0.054534436834505054,,34.0,34,0.0
555,84,160,0.0,-8.0,32.0,,,33.0,33,0.0
556,153,218,44.0,0.0,3872.0,,,33.5,34,0.5
557,174,234,0.0,-114.0,6498.0,,,34.0,34,0.0
558,138,275,0.5,0.0,0.5,,,34.0,34,0.0
559,139,139,0.0,0.0,,,,34.0,34,
560,146,213,0.0,-79.0,3120.5,,,34.0,34,0.0
561,95,160,15.0,0.0,450.0,,,34.0,34,0.0
562,112,199,12.5,0.0,312.5,,,34.0,34,0.0
563,170,170,0.0,0.0,,,,34.0,34,
564,147,239,0.0,-55.0,1512.5,,,34.0,34,0.0
565,146,217,0.0,-75.0,2812.5,,,34.0,34,0.0
566,132,259,2.5,0.0,12.5,,,34.0,34,0.0
567,142,221,31.5,0.0,1984.5,,,34.0,34,0.0
568,137,319,31.0,-30.0,961.3333333333333,-0.09671268135084575,,34.0,34,0.0
569,113,1473,6.0,-1.125,202.6,-1.0385066942394188,-0.0825059030237707,34.0,34,0.0
570,187,1264,30.5,-16.833333333333332,1711.3777777777777,0.13683458255864514,-1.1859627041661693,34.0,34,0.0
571,77,77,0.0,0.0,,,,34.0,34,
572,63,63,0.0,0.0,,,,34.0,34,
573,104,242,18.0,-34.0,409.33333333333337,1.7130289258713707,,34.0,34,0.0
574,65,314,0.0,-1.0,3.1999999999999997,0.05240784322265927,-2.3242187499999973,34.0,34,0.0
575,65,369,0.0,-1.8,14.7,-0.574869156565189,-1.7006802721088432,34.0,34,0.0
576,56,56,0.0,0.0,,,,34.0,34,
577,64,590,2.0,-1.1428571428571428,7.111111111111111,0.966796875,0.18394252232142883,34.0,34,0.0
578,61,118,0.0,-4.0,8.0,,,34.0,34,0.0
579,117,1016,14.0,-5.545454545454546,303.8076923076923,0.9232772576943877,0.676403064503321,34.0,34,0.0
580,59,59,0.0,0.0,,,,34.0,34,
581,63,240,3.0,-3.0,12.0,0.0,-6.0,34.0,34,0.0
582,75,1330,2.7142857142857144,-1.3571428571428572,25.333333333333336,0.6074457655685367,0.16324719346843475,34.0,34,0.0
583,67,1500,0.7857142857142857,-0.36363636363636365,13.833333333333334,0.40139828316472365,-1.3485702417269438,34.0,34,0.0
584,75,1431,1.6,-1.1176470588235294,35.66450216450216,0.006115837797059761,-1.1424031657743776,34.0,34,0.0
585,62,237,2.5,-2.5,6.916666666666667,0.12369075733128362,-5.290172739149369,34.0,34,0.0
586,63,120,3.0,0.0,18.0,,,34.0,34,0.0
587,56,56,0.0,0.0,,,,34.0,34,
588,114,1440,8.666666666666666,-5.090909090909091,191.72058823529412,0.04376214057331381,0.4305733955784663,34.0,34,0.0
589,96,1843,3.5,-2.0625,104.34601449275362,0.46221607200844167,-1.120091193286231,34.0,34,0.0
590,142,4648,32.5,-1.4482758620689655,292.7954802259887,1.7921675793167258,3.8420303293555276,34.0,34,0.0
591,93,164,11.0,0.0,242.0,,,34.0,34,0.0
592,167,409,27.333333333333332,0.0,2001.3333333333335,-1.6351961051619757,,34.0,34,0.0
593,97,175,9.5,0.0,180.5,,,34.0,34,0.0
594,187,261,56.5,0.0,6384.5,,,34.0,34,0.0
595,169,250,0.0,-88.0,3872.0,,,34.0,34,0.0
596,206,271,0.0,-141.0,9940.5,,,34.0,34,0.0
597,133,201,0.0,-65.0,2112.5,,,34.0,34,0.0
598,79,79,0.0,0.0,,,,34.0,34,
599,60,60,0.0,0.0,,,,34.0,34,
600,216,285,73.5,0.0,10804.5,,,34.0,34,0.0
601,117,117,0.0,0.0,,,,34.0,34,
602,122,197,0.0,-47.0,1104.5,,,34.0,34,0.0
603,74,144,2.0,0.0,8.0,,,34.0,34,0.0
604,194,859,26.666666666666668,-45.333333333333336,2549.366666666667,-1.033932494292523,0.45578420097127026,32.0,32,0.0
605,71,259,4.333333333333333,-8.0,30.916666666666668,-0.22250636768939588,-0.8171693027513598,32.0,32,0.0
606,115,2190,2.125,-4.571428571428571,97.17786561264823,-0.03728836340293607,-1.1141986426009254,28.869565217391305,29,0.11857707509881425
607,179,380,37.333333333333336,0.0,3176.3333333333335,-0.5756188473336966,,29.0,29,0.0
608,104,186,11.0,0.0,242.0,,,29.0,29,0.0
609,100,164,0.0,-36.0,648.0,,,29.0,29,0.0
610,121,121,0.0,0.0,,,,29.0,29,
611,167,333,0.5,0.0,0.5,,,29.5,30,0.5
612,100,100,0.0,0.0,,,,30.0,30,
613,166,166,0.0,0.0,,,,30.0,30,
614,86,148,0.0,-24.0,288.0,,,30.0,30,0.0
615,215,291,69.5,0.0,9660.5,,,30.0,30,0.0
616,122,191,0.0,-53.0,1404.5,,,30.0,30,0.0
617,158,306,0.0,-10.0,50.0,,,30.0,30,0.0
618,166,285,23.5,0.0,1104.5,,,30.0,30,0.0
619,135,253,8.5,0.0,144.5,,,30.0,30,0.0
620,149,206,0.0,-92.0,4232.0,,,30.0,30,0.0
621,97,188,3.0,0.0,18.0,,,30.0,30,0.0
622,172,172,0.0,0.0,,,,30.0,30,
623,88,169,0.0,-7.0,24.5,,,30.0,30,0.0
624,110,169,0.0,-51.0,1300.5,,,30.0,30,0.0
625,172,245,49.5,0.0,4900.5,,,30.0,30,0.0
626,123,200,23.0,0.0,1058.0,,,30.0,30,0.0
627,97,178,0.0,-16.0,128.0,,,30.0,30,0.0
628,158,308,43.5,-79.0,2312.3333333333335,1.6782750260119998,,30.0,30,0.0
629,190,495,37.5,0.0,1875.0,-1.7320508075688774,,30.0,30,0.0
630,108,176,0.0,-40.0,800.0,,,31.0,31,0.0
631,94,169,9.5,0.0,180.5,,,31.0,31,0.0
632,103,328,19.5,-22.5,594.0,-0.052220632536686615,-5.6992653810835625,31.0,31,0.0
633,159,2133,40.5,-4.5625,444.97058823529414,0.0484777562099557,0.020306805061637512,31.11111111111111,32,0.1045751633986928
634,64,64,0.0,0.0,,,,31.0,31,
635,116,193,19.5,0.0,760.5,,,32.0,32,0.0
636,95,163,13.5,0.0,364.5,,,32.0,32,0.0
637,139,139,0.0,0.0,,,,32.0,32,
638,71,133,4.5,0.0,40.5,,,32.0,32,0.0
639,142,142,0.0,0.0,,,,32.0,32,
640,138,219,0.0,-57.0,1624.5,,,32.0,32,0.0
641,89,89,0.0,0.0,,,,32.0,32,
642,104,104,0.0,0.0,,,,32.0,32,
643,147,228,33.0,0.0,2178.0,,,32.0,32,0.0
644,149,234,32.0,0.0,2048.0,,,32.0,32,0.0
645,162,162,0.0,0.0,,,,32.0,32,
646,65,65,0.0,0.0,,,,32.0,32,
647,61,61,0.0,0.0,,,,32.0,32,
648,68,68,0.0,0.0,,,,32.0,32,
649,252,407,48.5,0.0,4704.5,,,32.0,32,0.0
650,127,1290,11.666666666666666,-7.571428571428571,477.5256410256411,-0.5924184184093334,-0.7799353214113456,32.0,32,0.0
651,113,865,19.0,-8.142857142857142,375.6111111111111,-0.5532010177165012,-0.5677965449901912,32.0,32,0.0
652,80,140,0.0,-20.0,200.0,,,32.0,32,0.0
653,57,57,0.0,0.0,,,,32.0,32,
654,127,297,25.0,-34.0,652.0,0.9990174696472169,,32.0,32,0.0
655,127,3065,5.0,-2.0,329.4944444444444,0.7079037648681222,-0.05781438619270318,32.0,32,0.0
656,194,5412,41.666666666666664,-2.1621621621621623,408.83076923076925,-0.2207437156665425,3.212596854548759,32.0,32,0.0
657,63,63,0.0,0.0,,,,32.0,32,
658,61,61,0.0,0.0,,,,32.0,32,
659,67,67,0.0,0.0,,,,32.0,32,
660,83,83,0.0,0.0,,,,32.0,32,
661,69,69,0.0,0.0,,,,33.0,33,
662,63,120,0.0,-6.0,18.0,,,32.0,32,0.0
663,153,282,12.0,0.0,288.0,,,33.0,33,0.0
664,89,89,0.0,0.0,,,,33.0,33,
665,148,263,0.0,-33.0,544.5,,,33.0,33,0.0
666,96,160,16.0,0.0,512.0,,,33.0,33,0.0
667,170,231,54.5,0.0,5940.5,,,33.0,33,0.0
668,132,209,0.0,-55.0,1512.5,,,33.0,33,0.0
669,175,256,47.0,0.0,4418.0,,,33.0,33,0.0
670,114,223,2.5,0.0,12.5,,,33.0,33,0.0
671,152,152,0.0,0.0,,,,33.0,33,
672,134,211,28.5,0.0,1624.5,,,33.0,33,0.0
673,205,282,0.0,-128.0,8192.0,,,33.0,33,0.0
674,112,179,22.5,0.0,1012.5,,,33.0,33,0.0
675,129,129,0.0,0.0,,,,33.0,33,
676,70,70,0.0,0.0,,,,33.0,33,
677,79,79,0.0,0.0,,,,33.0,33,
678,200,300,50.0,0.0,5000.0,,,33.0,33,0.0
679,67,67,0.0,0.0,,,,33.0,33,
680,70,70,0.0,0.0,,,,33.0,33,
681,88,3298,2.5,-0.4722222222222222,38.12753623188406,0.2906992163556588,0.5204336194751562,33.0,33,0.0
682,126,387,23.333333333333332,-34.0,934.25,-0.8978642035449912,0.09455782454190143,33.0,33,0.0
683,186,1231,21.5,-22.0,1339.5535714285713,-0.9181103846587492,-0.8847057968530274,33.0,33,0.0
684,145,269,0.0,-21.0,220.5,,,33.0,33,0.0
685,58,58,0.0,0.0,,,,33.0,33,
686,62,239,1.0,-3.0,6.916666666666667,-1.4430588355316425,2.23486717956162,33.0,33,0.0
687,64,680,1.1666666666666667,-0.4,3.5636363636363635,-1.7531489620855438,4.072695404692504,33.0,33,0.0
688,61,120,0.0,-2.0,2.0,,,33.0,33,0.0
689,188,426,54.0,-30.0,3108.0,-1.1851150201789968,,33.0,33,0.0
690,114,1336,2.4615384615384617,-45.0,143.8021978021978,-0.49641192395492945,0.5575643836533963,33.0,33,0.0
691,69,191,2.5,-11.0,30.333333333333336,-0.27135476189985464,,33.0,33,0.0
692,126,3093,5.0,-2.259259259259259,237.55833333333334,1.788154571214855,3.5571746080288746,33.0,33,0.0
693,62,118,3.0,0.0,18.0,,,33.0,33,0.0
694,87,217,9.0,-26.0,177.33333333333334,1.0558318939643143,,33.0,33,0.0
695,86,3935,13.5,-0.509090909090909,59.71303258145364,0.5139316144078179,-0.5814208927793847,33.0,33,0.0
696,139,239,0.0,-39.0,760.5,,,33.0,33,0.0
697,193,612,39.333333333333336,-67.0,3020.8,0.02077412914566024,-1.6392340217640742,33.0,33,0.0
698,103,266,21.0,-1.0,574.3333333333334,-1.7286586943128528,,33.0,33,0.0
699,58,58,0.0,0.0,,,,33.0,33,
700,74,74,0.0,0.0,,,,33.0,33,
701,132,209,27.5,0.0,1512.5,,,33.0,33,0.0
702,144,219,34.5,0.0,2380.5,,,33.0,33,0.0
703,137,201,0.0,-73.0,2664.5,,,33.0,33,0.0
704,114,114,0.0,0.0,,,,33.0,33,
705,166,166,0.0,0.0,,,,33.0,33,
706,120,184,28.0,0.0,1568.0,,,33.0,33,0.0
707,147,226,0.0,-68.0,2312.0,,,33.0,33,0.0
708,249,517,96.5,-37.0,10492.333333333334,-1.481292605848225,,33.0,33,0.0
709,206,340,0.0,-72.0,2592.0,,,33.0,33,0.0
710,288,433,0.0,-143.0,10224.5,,,33.0,33,0.0
711,169,270,34.0,0.0,2312.0,,,33.0,33,0.0
712,137,216,0.0,-58.0,1682.0,,,33.0,33,0.0
713,186,267,52.5,0.0,5512.5,,,33.0,33,0.0
714,91,157,0.0,-25.0,312.5,,,33.0,33,0.0
715,127,186,34.0,0.0,2312.0,,,33.0,33,0.0
716,58,58,0.0,0.0,,,,33.0,33,
717,254,590,47.0,-78.0,2529.333333333333,1.5369242743154818,,33.0,33,0.0
718,161,5123,2.388888888888889,-31.666666666666668,416.1309041835358,-1.4245645464841683,2.519567845276648,33.0,33,0.0
719,79,285,6.0,-9.0,76.25,-0.38110643234660735,-3.7260951357162053,33.0,33,0.0
720,100,251,7.5,-34.0,290.3333333333333,-0.34997364451419005,,34.0,34,0.0
721,68,68,0.0,0.0,,,,34.0,34,
722,128,4718,1.75,-3.35,278.10056497175145,0.8536205097032812,0.11651045961158646,33.983333333333334,34,0.016666666666666663
723,87,583,4.142857142857143,-15.0,117.55357142857143,0.04148552956493241,-1.4848207498408539,34.0,34,0.0
724,162,6450,1.6274509803921569,-7.666666666666667,622.9170506912444,0.7933309832122555,-0.1371768443827568,34.0,34,0.0
725,59,59,0.0,0.0,,,,34.0,34,
726,75,351,3.0,-2.0,16.700000000000003,-0.09231363295401826,-2.5540535695076922,30.8,31,0.19999999999999998
727,242,4086,5.827586206896552,-84.0,2629.613793103449,0.8574004323894427,-0.6195372436160005,32.63333333333333,33,0.24022988505747134
728,115,174,28.0,0.0,1568.0,,,33.0,33,0.0
729,233,2218,53.333333333333336,-16.8,2700.4230769230767,-1.1370934893234788,0.6646709956859076,33.0,33,0.0
730,102,102,0.0,0.0,,,,33.0,33,
731,116,176,28.0,0.0,1568.0,,,33.0,33,0.0
732,276,472,104.5,-147.0,11522.333333333334,1.105035707513337,,33.0,33,0.0
733,130,203,0.0,-57.0,1624.5,,,33.0,33,0.0
734,214,721,30.0,-36.75,3166.166666666667,0.9698140113571575,0.2750884066552999,33.0,33,0.0
735,134,207,30.5,0.0,1860.5,,,33.0,33,0.0
736,165,165,0.0,0.0,,,,33.0,33,
737,147,245,0.0,-49.0,1200.5,,,33.0,33,0.0
738,127,185,0.0,-69.0,2380.5,,,33.0,33,0.0
739,84,167,0.0,-1.0,0.5,,,33.0,33,0.0
740,147,2381,2.2857142857142856,-42.5,514.2608695652174,-0.0827803287526558,-0.5551009292583626,34.0,34,0.0
741,87,87,0.0,0.0,,,,34.0,34,
742,71,71,0.0,0.0,,,,34.0,34,
743,107,107,0.0,0.0,,,,34.0,34,
744,70,70,0.0,0.0,,,,34.0,34,
745,75,145,0.0,-5.0,12.5,,,34.0,34,0.0
746,67,67,0.0,0.0,,,,32.0,32,
747,69,69,0.0,0.0,,,,32.0,32,
748,67,67,0.0,0.0,,,,32.0,32,
749,60,60,0.0,0.0,,,,32.0,32,
750,62,62,0.0,0.0,,,,32.0,32,
751,63,63,0.0,0.0,,,,32.0,32,
752,69,132,0.0,-6.0,18.0,,,32.0,32,0.0
753,60,60,0.0,0.0,,,,32.0,32,
754,57,57,0.0,0.0,,,,32.0,32,
755,67,67,0.0,0.0,,,,32.0,32,
756,64,64,0.0,0.0,,,,32.0,32,
757,61,61,0.0,0.0,,,,32.0,32,
758,68,68,0.0,0.0,,,,32.0,32,
759,61,61,0.0,0.0,,,,32.0,32,
760,60,60,0.0,0.0,,,,32.0,32,
761,58,58,0.0,0.0,,,,32.0,32,
762,65,65,0.0,0.0,,,,32.0,32,
763,63,63,0.0,0.0,,,,32.0,32,
764,58,58,0.0,0.0,,,,32.0,32,
765,56,56,0.0,0.0,,,,32.0,32,
766,58,58,0.0,0.0,,,,32.0,32,
767,58,58,0.0,0.0,,,,32.0,32,
768,65,65,0.0,0.0,,,,33.0,33,
769,58,58,0.0,0.0,,,,33.0,33,
770,56,56,0.0,0.0,,,,33.0,33,
771,61,61,0.0,0.0,,,,33.0,33,
772,58,58,0.0,0.0,,,,33.0,33,
773,61,61,0.0,0.0,,,,33.0,33,
774,64,125,1.5,0.0,4.5,,,33.0,33,0.0
775,83,83,0.0,0.0,,,,33.0,33,
776,72,143,0.5,0.0,0.5,,,33.0,33,0.0
777,71,71,0.0,0.0,,,,33.0,33,
778,63,124,1.0,0.0,2.0,,,33.0,33,0.0
779,71,71,0.0,0.0,,,,33.0,33,
780,72,128,8.0,0.0,128.0,,,33.0,33,0.0
781,67,67,0.0,0.0,,,,33.0,33,
782,60,60,0.0,0.0,,,,33.0,33,
783,73,73,0.0,0.0,,,,33.0,33,
784,60,60,0.0,0.0,,,,33.0,33,
785,61,61,0.0,0.0,,,,32.0,32,
786,59,59,0.0,0.0,,,,33.0,33,
787,67,67,0.0,0.0,,,,34.0,34,
788,277,606,58.5,-108.0,4239.0,1.694891425508362,,34.0,34,0.0
789,180,491,27.0,-58.5,2286.25,-0.15634653081084773,1.4787308896429288,34.0,34,0.0
790,138,297,24.0,-69.0,1251.0,1.0709147997038482,,34.0,34,0.0
791,91,149,16.5,0.0,544.5,,,34.0,34,0.0
792,102,180,0.0,-24.0,288.0,,,34.0,34,0.0
793,146,722,25.0,-14.5,551.0666666666667,-0.5379226368380585,-1.5688712047151787,34.0,34,0.0
794,122,3029,1.394736842105263,-43.0,241.28070175438594,1.3307381494770243,1.14221036008324,34.0,34,0.0
795,175,708,24.333333333333332,-36.0,1294.3000000000002,-0.5357567373209907,-3.2042599562996354,34.0,34,0.0
796,189,5312,17.0,-3.6551724137931036,336.90322580645164,-3.8771649072232646,18.680693717427147,34.0,34,0.0
797,104,175,0.0,-33.0,544.5,,,34.0,34,0.0
798,110,265,21.5,-22.0,462.3333333333333,0.06974438847818175,,34.0,34,0.0
799,97,248,15.5,-12.0,244.33333333333334,-0.6567667680514054,,34.0,34,0.0
800,109,1739,13.333333333333334,-2.4285714285714284,214.60688405797103,1.1822228753397594,0.6181441727299979,34.166666666666664,35,0.1449275362318841
801,171,766,21.5,-49.5,1765.4666666666665,-0.41515447963122404,-2.0418154508963307,35.0,35,0.0
802,73,73,0.0,0.0,,,,34.0,34,
803,67,67,0.0,0.0,,,,34.0,34,
804,57,57,0.0,0.0,,,,28.0,28,
805,98,98,0.0,0.0,,,,29.0,29,
806,273,894,70.0,-83.0,8328.2,-0.3681299254412157,-2.312475955614441,29.0,29,0.0
807,109,350,10.5,-25.0,439.0,-0.9375878428716332,1.63777688990821,29.0,29,0.0
808,158,3351,19.75,-1.9523809523809523,323.54,-1.535628704889235,2.415820456051711,29.36,30,0.24000000000000002
809,100,170,15.0,0.0,450.0,,,30.0,30,0.0
810,239,4875,7.142857142857143,-10.538461538461538,2330.909982174688,0.4255702436004808,-0.5213810491100466,30.0,30,0.0
811,305,1052,54.333333333333336,-107.5,8141.299999999999,-0.5724058797741387,-1.9270157634776695,30.0,30,0.0
812,84,84,0.0,0.0,,,,30.0,30,
813,204,348,61.5,-141.0,5889.0,1.6254618030150263,,30.0,30,0.0
814,99,99,0.0,0.0,,,,30.0,30,
815,171,262,40.0,0.0,3200.0,,,30.0,30,0.0
816,293,512,91.0,-185.0,11226.333333333334,1.730488806037413,,30.0,30,0.0
817,97,174,10.0,0.0,200.0,,,30.0,30,0.0
818,91,91,0.0,0.0,,,,30.0,30,
819,127,127,0.0,0.0,,,,30.0,30,
820,88,88,0.0,0.0,,,,30.0,30,
821,90,90,0.0,0.0,,,,31.0,31,
822,89,212,11.0,-33.0,282.3333333333333,0.9352195295828221,,31.0,31,0.0
823,79,150,0.0,-8.0,32.0,,,31.0,31,0.0
824,64,64,0.0,0.0,,,,31.0,31,
