peak_pressure,auc,rise_gradient,descent_gradient,variance,skewness,kurtosis,cid
93,848.0,1.1772151898734178,-0.12687585266030013,57.519080338586626,9.350517570148213,96.66333389788345,105
0,0.0,,0.0,0.0,0.0,0.0,106
101,817.0,6.733333333333333,-0.14185393258426968,85.1225852895385,8.882681131306635,81.02846749101107,107
0,0.0,,0.0,0.0,0.0,0.0,108
0,0.0,,0.0,0.0,0.0,0.0,110
2,1483.5,0.06666666666666667,-0.0012437810945273632,0.3364120679504301,-2.4471590401078758,4.442328067830903,113
9893,21668.0,3.840450310559006,-7.882868525896415,32478.198001252276,47.80596231804578,2482.978730707333,114
118,746.0,2.2264150943396226,-0.10582959641255606,25.453714391178504,16.22246578875831,332.6439637629337,116
282,3399.0,1.272300469483568,-6.775,420.1584139927172,10.88488454620187,128.44380559774828,125
288,4457.5,4.196969696969697,-0.8273809523809523,196.03970223325058,19.377799636262345,383.38291067575125,126
16,8807.0,0.3,-0.008088978766430738,1.4486296597945225,4.056214899033442,19.98224874719927,131
21,5783.5,0.10344827586206896,-0.02,1.2042283906227524,5.215529152933858,28.01876409650498,133
32,11276.5,0.040229885057471264,-0.02197802197802198,0.9816035474592523,4.46648709478715,28.2199606824664,152
35,3902.0,0.4,-0.06666666666666667,1.8602836879432625,4.2567399340411365,19.956672521397444,155
47,6079.5,0.3389830508474576,-0.11875,4.165442092154421,8.109644312369735,72.59715261337348,165
41,7136.5,0.14606741573033707,-0.08333333333333333,1.976834675594969,5.871667442633483,42.19711406723199,170
51,5110.5,0.3076923076923077,-0.15454545454545454,3.544466959360576,11.364654204763868,139.04677117591862,176
52,10959.0,0.13440860215053763,-0.1179245283018868,8.214304605735444,6.474777069885752,44.87074023649753,179
375,20526.0,2.6165413533834587,-0.6073298429319371,346.64654947890585,14.15576894172672,228.87152383874835,180
45,5773.0,0.11494252873563218,-0.36363636363636365,3.685513575090183,7.805873891919857,66.67982198871819,187
45,10536.0,0.3442622950819672,-0.056451612903225805,2.6240674322325224,10.410660797326438,120.03694845968545,191
42,11210.5,0.059113300492610835,-0.07303370786516854,0.8433029640928393,8.361231855201943,101.47587978092083,192
42,8736.0,0.13636363636363635,-0.0594059405940594,1.2260220405261282,9.605429014111117,95.73855749011216,196
65,27656.0,0.08728179551122195,-0.06751824817518248,6.777466585325275,8.906083763769429,94.23855396116288,198
42,16792.5,0.09230769230769231,-0.028142589118198873,1.9623508523123823,6.510098979660257,51.93230275757635,200
40,15401.0,0.02736842105263158,-0.13829787234042554,0.5579379027533684,13.399626643339175,196.19345263064278,204
32,6204.5,0.1016949152542373,-0.03723404255319149,0.5764006791171475,6.0614357046877565,53.43464350725729,209
50,3488.0,0.6190476190476191,-0.2549019607843137,4.895402298850575,11.262327344612277,130.70018927640265,219
9893,163628.0,4.0158859470468435,-84.26495726495726,301581.5946876857,17.84957458323507,316.98126311847113,227
56,17227.5,0.061124694376528114,-0.17218543046357615,2.2526228673287494,10.681723447466117,156.438558652121,234
147,10018.0,0.375,-3.2162162162162162,145.02776094965205,2.5768763244639397,31.963404495822395,240
86,18073.0,0.5043478260869565,-0.11155378486055777,10.761058047867065,10.058090371206825,157.5858316441705,241
59,175.0,0.5514018691588785,-0.09719934102141681,14.238330297153821,15.374515862347812,235.04915049964194,246
0,0.0,,0.0,0.0,0.0,0.0,256
264,38476.0,0.4489795918367347,-0.2415370539798719,1969.4799412331006,2.1261704932426753,4.6999252974031105,295
288,66528.5,0.17744916820702403,-0.6468926553672316,2572.4170478193873,1.2866648652059702,0.8163141134846117,296
276,12333.0,1.1174089068825912,-2.732673267326733,3767.529032045582,1.6428793258966987,1.8202188502980818,325
83,2798.0,0.31800766283524906,-0.3789954337899543,339.7164587664589,2.890698570513436,6.505771556430388,350
277,15014.0,0.26107445805843543,-1.5136612021857923,1412.4418019344255,3.373559479797671,11.24129836688323,352
305,13148.0,0.5842911877394636,-1.2398373983739837,2366.7704235749893,3.066615694459474,9.458792728968382,381
