id,cid,counter,tData,tData_2,tData_3,tData_4,pData,pData_2,pData_3,pData_4,created_at,updated_at
56235,197,1705768136154,24,23,23,23,50,38,29,22,2024-01-20 17:28:58,2024-01-20 17:28:58
56236,197,1705768136502,24,23,23,23,50,38,29,22,2024-01-20 17:28:58,2024-01-20 17:28:58
56237,197,1705768136900,24,23,23,23,50,38,29,23,2024-01-20 17:28:58,2024-01-20 17:28:58
56238,197,1705768137175,24,23,23,23,50,38,29,23,2024-01-20 17:28:59,2024-01-20 17:28:59
56239,197,1705768137533,24,23,23,23,50,38,29,23,2024-01-20 17:28:59,2024-01-20 17:28:59
56240,197,1705768137901,24,23,23,23,50,38,29,23,2024-01-20 17:28:59,2024-01-20 17:28:59
56241,197,1705768138276,24,23,23,23,50,38,30,23,2024-01-20 17:29:00,2024-01-20 17:29:00
56242,197,1705768138612,24,23,23,23,50,38,30,23,2024-01-20 17:29:00,2024-01-20 17:29:00
56243,197,1705768138976,24,23,23,23,50,38,30,23,2024-01-20 17:29:00,2024-01-20 17:29:00
56244,197,1705768139373,24,23,23,23,50,38,30,23,2024-01-20 17:29:01,2024-01-20 17:29:01
56245,197,1705768139655,24,23,23,23,50,38,30,23,2024-01-20 17:29:01,2024-01-20 17:29:01
56246,197,1705768140004,24,23,23,23,50,38,30,23,2024-01-20 17:29:01,2024-01-20 17:29:01
56247,197,1705768140366,24,23,23,23,50,38,30,23,2024-01-20 17:29:02,2024-01-20 17:29:02
56248,197,1705768140724,24,23,23,23,50,38,30,23,2024-01-20 17:29:02,2024-01-20 17:29:02
56249,197,1705768141094,24,23,23,23,50,38,30,23,2024-01-20 17:29:02,2024-01-20 17:29:02
56250,197,1705768141498,24,23,23,23,50,38,30,23,2024-01-20 17:29:03,2024-01-20 17:29:03
56251,197,1705768141762,24,23,23,23,50,38,30,23,2024-01-20 17:29:03,2024-01-20 17:29:03
56252,197,1705768142115,24,23,23,23,50,38,30,23,2024-01-20 17:29:03,2024-01-20 17:29:03
56253,197,1705768142484,24,23,23,23,50,38,30,23,2024-01-20 17:29:04,2024-01-20 17:29:04
56254,197,1705768142845,24,23,23,23,50,38,30,23,2024-01-20 17:29:04,2024-01-20 17:29:04
56255,197,1705768143251,24,23,23,23,50,38,30,23,2024-01-20 17:29:05,2024-01-20 17:29:05
56256,197,1705768143553,24,23,23,23,50,38,30,23,2024-01-20 17:29:05,2024-01-20 17:29:05
56257,197,1705768143925,24,23,23,23,50,38,30,23,2024-01-20 17:29:05,2024-01-20 17:29:05
56258,197,1705768144238,24,23,23,23,51,38,30,23,2024-01-20 17:29:06,2024-01-20 17:29:06
56259,197,1705768144596,24,23,23,23,51,38,30,23,2024-01-20 17:29:06,2024-01-20 17:29:06
56260,197,1705768145008,24,23,23,23,50,38,30,23,2024-01-20 17:29:06,2024-01-20 17:29:06
56261,197,1705768145311,24,23,23,23,51,38,30,23,2024-01-20 17:29:07,2024-01-20 17:29:07
56262,197,1705768145681,24,23,23,23,50,38,30,23,2024-01-20 17:29:07,2024-01-20 17:29:07
56263,197,1705768146091,24,23,23,23,50,38,30,23,2024-01-20 17:29:07,2024-01-20 17:29:07
56264,197,1705768146345,24,23,23,23,50,38,36,23,2024-01-20 17:29:08,2024-01-20 17:29:08
56265,197,1705768146721,24,23,23,23,50,38,30,23,2024-01-20 17:29:08,2024-01-20 17:29:08
56266,197,1705768147078,24,23,23,23,50,38,29,22,2024-01-20 17:29:08,2024-01-20 17:29:08
56267,197,1705768147430,24,23,23,23,50,38,29,22,2024-01-20 17:29:09,2024-01-20 17:29:09
56268,197,1705768147800,24,23,23,23,50,38,29,23,2024-01-20 17:29:09,2024-01-20 17:29:09
56269,197,1705768148164,24,23,23,23,50,38,30,30,2024-01-20 17:29:10,2024-01-20 17:29:10
56270,197,1705768148516,24,23,23,23,51,38,30,23,2024-01-20 17:29:10,2024-01-20 17:29:10
56271,197,1705768148825,24,23,23,23,51,38,30,23,2024-01-20 17:29:10,2024-01-20 17:29:10
56272,197,1705768149188,24,23,23,23,50,38,30,23,2024-01-20 17:29:11,2024-01-20 17:29:11
56273,197,1705768149549,24,23,23,23,51,38,30,23,2024-01-20 17:29:11,2024-01-20 17:29:11
56274,197,1705768149924,24,23,23,23,50,38,30,23,2024-01-20 17:29:11,2024-01-20 17:29:11
56275,198,1705768161091,23,23,23,23,50,38,30,23,2024-01-20 17:29:23,2024-01-20 17:29:23
56276,198,1705768161448,23,23,23,23,50,38,30,23,2024-01-20 17:29:23,2024-01-20 17:29:23
56277,198,1705768161808,23,23,23,23,50,38,30,23,2024-01-20 17:29:23,2024-01-20 17:29:23
56278,198,1705768162204,23,23,23,23,50,38,30,23,2024-01-20 17:29:24,2024-01-20 17:29:24
56279,198,1705768162551,23,23,23,23,50,38,30,22,2024-01-20 17:29:24,2024-01-20 17:29:24
56280,198,1705768162867,23,23,23,23,50,38,30,23,2024-01-20 17:29:24,2024-01-20 17:29:24
56281,198,1705768163266,23,23,23,23,50,38,30,22,2024-01-20 17:29:25,2024-01-20 17:29:25
56282,198,1705768163590,23,23,23,23,50,38,30,22,2024-01-20 17:29:25,2024-01-20 17:29:25
56283,198,1705768163951,23,23,23,23,50,38,36,22,2024-01-20 17:29:25,2024-01-20 17:29:25
56284,198,1705768164306,23,23,23,23,50,38,29,22,2024-01-20 17:29:26,2024-01-20 17:29:26
56285,198,1705768164661,23,23,23,23,50,38,29,22,2024-01-20 17:29:26,2024-01-20 17:29:26
56286,198,1705768165028,23,23,23,23,50,38,29,22,2024-01-20 17:29:26,2024-01-20 17:29:26
56287,198,1705768165345,23,23,23,23,50,38,29,22,2024-01-20 17:29:27,2024-01-20 17:29:27
56288,198,1705768165712,23,23,23,23,50,38,30,36,2024-01-20 17:29:27,2024-01-20 17:29:27
56289,198,1705768166065,23,23,23,23,50,38,30,23,2024-01-20 17:29:27,2024-01-20 17:29:27
56290,198,1705768166422,23,23,23,23,50,38,29,22,2024-01-20 17:29:28,2024-01-20 17:29:28
56291,198,1705768166777,23,23,23,23,50,37,29,22,2024-01-20 17:29:28,2024-01-20 17:29:28
56292,198,1705768167152,23,23,23,23,50,38,29,22,2024-01-20 17:29:29,2024-01-20 17:29:29
56293,198,1705768167451,23,23,23,23,50,38,29,22,2024-01-20 17:29:29,2024-01-20 17:29:29
56294,198,1705768167817,23,23,23,23,50,38,29,22,2024-01-20 17:29:29,2024-01-20 17:29:29
56295,198,1705768168176,23,23,23,23,50,38,29,22,2024-01-20 17:29:30,2024-01-20 17:29:30
56296,198,1705768168535,23,23,23,23,50,38,29,22,2024-01-20 17:29:30,2024-01-20 17:29:30
56297,198,1705768168912,23,23,23,23,50,38,29,22,2024-01-20 17:29:30,2024-01-20 17:29:30
56298,198,1705768169233,23,23,23,23,50,38,29,22,2024-01-20 17:29:31,2024-01-20 17:29:31
56299,198,1705768169672,23,23,23,23,50,38,29,22,2024-01-20 17:29:31,2024-01-20 17:29:31
56300,198,1705768169936,23,23,23,23,50,38,30,22,2024-01-20 17:29:31,2024-01-20 17:29:31
56301,198,1705768170380,23,23,23,23,50,38,30,22,2024-01-20 17:29:32,2024-01-20 17:29:32
56302,198,1705768170660,23,23,23,23,50,38,30,22,2024-01-20 17:29:32,2024-01-20 17:29:32
56303,198,1705768171024,23,23,23,23,50,38,30,22,2024-01-20 17:29:32,2024-01-20 17:29:32
56304,198,1705768171400,23,23,23,23,50,37,30,23,2024-01-20 17:29:33,2024-01-20 17:29:33
56305,198,1705768171742,23,23,23,23,50,38,30,23,2024-01-20 17:29:33,2024-01-20 17:29:33
56306,198,1705768172048,23,23,23,23,50,38,30,23,2024-01-20 17:29:33,2024-01-20 17:29:33
56307,198,1705768172418,23,23,23,23,50,38,30,22,2024-01-20 17:29:34,2024-01-20 17:29:34
56308,198,1705768172765,23,23,23,23,50,38,30,22,2024-01-20 17:29:34,2024-01-20 17:29:34
56309,198,1705768173127,23,23,23,23,50,37,30,22,2024-01-20 17:29:35,2024-01-20 17:29:35
56310,198,1705768173488,23,23,23,23,50,37,29,22,2024-01-20 17:29:35,2024-01-20 17:29:35
56311,198,1705768173909,23,23,23,23,50,38,30,22,2024-01-20 17:29:35,2024-01-20 17:29:35
56312,198,1705768174207,23,23,23,23,50,37,30,23,2024-01-20 17:29:36,2024-01-20 17:29:36
56313,198,1705768174523,23,23,23,23,49,37,29,22,2024-01-20 17:29:36,2024-01-20 17:29:36
56314,198,1705768174938,23,23,23,23,50,37,29,22,2024-01-20 17:29:36,2024-01-20 17:29:36
56315,198,1705768175244,23,23,23,23,50,38,29,22,2024-01-20 17:29:37,2024-01-20 17:29:37
56316,198,1705768175612,23,23,23,23,49,37,29,22,2024-01-20 17:29:37,2024-01-20 17:29:37
56317,198,1705768175972,23,23,23,23,50,37,29,22,2024-01-20 17:29:37,2024-01-20 17:29:37
56318,198,1705768176325,23,23,23,23,50,37,29,22,2024-01-20 17:29:38,2024-01-20 17:29:38
56319,198,1705768176652,23,23,23,23,50,37,29,22,2024-01-20 17:29:38,2024-01-20 17:29:38
56320,198,1705768177009,23,23,23,23,50,37,29,22,2024-01-20 17:29:38,2024-01-20 17:29:38
56321,198,1705768177354,23,23,23,23,50,37,29,22,2024-01-20 17:29:39,2024-01-20 17:29:39
56322,198,1705768177724,23,23,23,23,50,37,29,22,2024-01-20 17:29:39,2024-01-20 17:29:39
56323,198,1705768178075,23,23,23,23,50,37,29,22,2024-01-20 17:29:39,2024-01-20 17:29:39
56324,198,1705768178432,23,23,23,23,50,37,29,22,2024-01-20 17:29:40,2024-01-20 17:29:40
56325,198,1705768178754,23,23,23,23,50,37,29,22,2024-01-20 17:29:40,2024-01-20 17:29:40
56326,198,1705768179114,23,23,23,23,50,37,29,22,2024-01-20 17:29:40,2024-01-20 17:29:40
56327,198,1705768179576,23,23,23,23,50,37,29,23,2024-01-20 17:29:41,2024-01-20 17:29:41
56328,198,1705768179874,23,23,23,23,49,37,29,22,2024-01-20 17:29:41,2024-01-20 17:29:41
56329,198,1705768180189,23,23,23,23,50,37,29,22,2024-01-20 17:29:42,2024-01-20 17:29:42
56330,198,1705768180542,23,23,23,23,49,37,29,22,2024-01-20 17:29:42,2024-01-20 17:29:42
56331,198,1705768180966,23,23,23,23,49,37,30,22,2024-01-20 17:29:42,2024-01-20 17:29:42
56332,198,1705768181222,23,23,23,23,50,37,29,22,2024-01-20 17:29:43,2024-01-20 17:29:43
56333,198,1705768181597,23,23,23,23,49,37,29,22,2024-01-20 17:29:43,2024-01-20 17:29:43
56334,198,1705768181958,23,23,23,23,50,37,29,22,2024-01-20 17:29:43,2024-01-20 17:29:43
56335,198,1705768182323,23,23,23,23,50,37,29,22,2024-01-20 17:29:44,2024-01-20 17:29:44
56336,198,1705768182672,23,23,23,23,50,37,36,22,2024-01-20 17:29:44,2024-01-20 17:29:44
56337,198,1705768183084,23,23,23,23,50,37,29,22,2024-01-20 17:29:44,2024-01-20 17:29:44
56338,198,1705768183343,23,23,23,23,50,37,29,22,2024-01-20 17:29:45,2024-01-20 17:29:45
56339,198,1705768183764,23,23,23,23,50,37,29,22,2024-01-20 17:29:45,2024-01-20 17:29:45
56340,198,1705768184060,23,23,23,23,50,37,30,23,2024-01-20 17:29:45,2024-01-20 17:29:45
56341,198,1705768184437,23,23,23,23,50,37,29,23,2024-01-20 17:29:46,2024-01-20 17:29:46
56342,198,1705768184799,23,23,23,23,49,37,29,22,2024-01-20 17:29:46,2024-01-20 17:29:46
56343,198,1705768185141,23,23,23,23,50,37,29,22,2024-01-20 17:29:47,2024-01-20 17:29:47
56344,198,1705768185504,23,23,23,23,49,37,29,22,2024-01-20 17:29:47,2024-01-20 17:29:47
56345,198,1705768185826,23,23,23,23,50,37,29,22,2024-01-20 17:29:47,2024-01-20 17:29:47
56346,198,1705768186175,23,23,23,23,50,37,30,22,2024-01-20 17:29:48,2024-01-20 17:29:48
56347,198,1705768186552,23,23,23,23,50,37,29,22,2024-01-20 17:29:48,2024-01-20 17:29:48
56348,198,1705768186912,23,23,23,23,50,37,30,23,2024-01-20 17:29:48,2024-01-20 17:29:48
56349,198,1705768187266,23,23,23,23,50,37,30,23,2024-01-20 17:29:49,2024-01-20 17:29:49
56350,198,1705768187626,23,23,23,23,50,37,29,22,2024-01-20 17:29:49,2024-01-20 17:29:49
56351,198,1705768187933,23,23,23,23,50,37,29,22,2024-01-20 17:29:49,2024-01-20 17:29:49
56352,198,1705768188292,23,23,23,23,50,37,29,22,2024-01-20 17:29:50,2024-01-20 17:29:50
56353,198,1705768188664,23,23,23,23,50,37,29,22,2024-01-20 17:29:50,2024-01-20 17:29:50
56354,198,1705768189021,23,23,23,23,50,37,29,22,2024-01-20 17:29:50,2024-01-20 17:29:50
56355,198,1705768189383,23,23,23,23,50,37,29,30,2024-01-20 17:29:51,2024-01-20 17:29:51
56356,198,1705768189791,23,23,23,23,49,37,29,22,2024-01-20 17:29:51,2024-01-20 17:29:51
56357,198,1705768190131,23,23,23,23,50,37,29,22,2024-01-20 17:29:52,2024-01-20 17:29:52
56358,198,1705768190405,23,23,23,23,50,37,29,22,2024-01-20 17:29:52,2024-01-20 17:29:52
56359,198,1705768190775,23,23,23,23,50,37,29,22,2024-01-20 17:29:52,2024-01-20 17:29:52
56360,198,1705768191123,23,23,23,23,50,37,29,22,2024-01-20 17:29:52,2024-01-20 17:29:52
56361,198,1705768191491,23,23,23,23,50,37,29,22,2024-01-20 17:29:53,2024-01-20 17:29:53
56362,198,1705768191854,23,23,23,23,50,37,29,22,2024-01-20 17:29:53,2024-01-20 17:29:53
56363,198,1705768192217,23,23,23,23,50,37,29,22,2024-01-20 17:29:54,2024-01-20 17:29:54
56364,198,1705768192523,23,23,23,23,50,37,29,22,2024-01-20 17:29:54,2024-01-20 17:29:54
56365,198,1705768192885,23,23,23,23,50,37,29,22,2024-01-20 17:29:54,2024-01-20 17:29:54
56366,198,1705768193248,23,23,23,23,50,37,29,22,2024-01-20 17:29:55,2024-01-20 17:29:55
56367,198,1705768193607,23,23,23,23,50,37,29,22,2024-01-20 17:29:55,2024-01-20 17:29:55
56368,198,1705768193992,23,23,23,23,50,37,29,22,2024-01-20 17:29:55,2024-01-20 17:29:55
56369,198,1705768194327,23,23,23,23,50,37,29,22,2024-01-20 17:29:56,2024-01-20 17:29:56
56370,198,1705768194684,23,23,23,23,50,37,29,22,2024-01-20 17:29:56,2024-01-20 17:29:56
56371,198,1705768194989,23,23,23,23,50,37,29,22,2024-01-20 17:29:56,2024-01-20 17:29:56
56372,198,1705768195363,23,23,23,23,50,37,29,22,2024-01-20 17:29:57,2024-01-20 17:29:57
56373,198,1705768195726,23,23,23,23,50,37,29,22,2024-01-20 17:29:57,2024-01-20 17:29:57
56374,198,1705768196075,23,23,23,23,50,37,29,22,2024-01-20 17:29:57,2024-01-20 17:29:57
56375,198,1705768196443,23,23,23,23,50,37,29,22,2024-01-20 17:29:58,2024-01-20 17:29:58
56376,198,1705768196794,23,23,23,23,49,37,29,22,2024-01-20 17:29:58,2024-01-20 17:29:58
56377,198,1705768197112,23,23,23,23,49,37,29,22,2024-01-20 17:29:58,2024-01-20 17:29:58
56378,198,1705768197478,23,23,23,23,49,37,29,22,2024-01-20 17:29:59,2024-01-20 17:29:59
56379,198,1705768197831,23,23,23,23,50,37,29,22,2024-01-20 17:29:59,2024-01-20 17:29:59
56380,198,1705768198187,23,23,23,23,50,37,29,22,2024-01-20 17:30:00,2024-01-20 17:30:00
56381,198,1705768198558,23,23,23,23,49,37,29,22,2024-01-20 17:30:00,2024-01-20 17:30:00
56382,198,1705768198952,23,23,23,23,49,37,36,22,2024-01-20 17:30:00,2024-01-20 17:30:00
56383,198,1705768199230,23,23,23,23,49,37,29,22,2024-01-20 17:30:01,2024-01-20 17:30:01
56384,198,1705768199591,23,23,23,23,50,37,29,22,2024-01-20 17:30:01,2024-01-20 17:30:01
56385,198,1705768199946,23,23,23,23,49,37,30,23,2024-01-20 17:30:01,2024-01-20 17:30:01
56386,198,1705768200276,23,23,23,23,49,37,29,22,2024-01-20 17:30:02,2024-01-20 17:30:02
56387,198,1705768200638,23,23,23,23,49,37,29,22,2024-01-20 17:30:02,2024-01-20 17:30:02
56388,198,1705768201000,23,23,23,23,49,37,29,22,2024-01-20 17:30:02,2024-01-20 17:30:02
56389,198,1705768201481,23,23,23,23,49,37,29,22,2024-01-20 17:30:03,2024-01-20 17:30:03
56390,198,1705768201698,23,23,23,23,49,37,29,22,2024-01-20 17:30:03,2024-01-20 17:30:03
56391,198,1705768202057,23,23,23,23,49,37,29,22,2024-01-20 17:30:03,2024-01-20 17:30:03
56392,198,1705768202425,23,23,23,23,49,37,29,22,2024-01-20 17:30:04,2024-01-20 17:30:04
56393,198,1705768202782,23,23,23,23,49,37,29,22,2024-01-20 17:30:04,2024-01-20 17:30:04
56394,198,1705768203186,23,23,23,23,49,37,29,22,2024-01-20 17:30:05,2024-01-20 17:30:05
56395,198,1705768203487,23,23,23,23,49,37,29,22,2024-01-20 17:30:05,2024-01-20 17:30:05
56396,198,1705768203827,23,23,23,23,49,37,29,22,2024-01-20 17:30:05,2024-01-20 17:30:05
56397,198,1705768204236,23,23,23,23,49,37,29,22,2024-01-20 17:30:06,2024-01-20 17:30:06
56398,198,1705768204546,23,23,23,23,50,37,29,22,2024-01-20 17:30:06,2024-01-20 17:30:06
56399,198,1705768204921,23,23,23,23,49,37,29,22,2024-01-20 17:30:06,2024-01-20 17:30:06
56400,198,1705768205257,23,23,23,23,50,37,29,22,2024-01-20 17:30:07,2024-01-20 17:30:07
56401,198,1705768205632,23,23,23,23,49,37,29,22,2024-01-20 17:30:07,2024-01-20 17:30:07
56402,198,1705768205971,23,23,23,23,50,37,29,22,2024-01-20 17:30:07,2024-01-20 17:30:07
56403,198,1705768206288,23,23,23,23,49,37,29,22,2024-01-20 17:30:08,2024-01-20 17:30:08
56404,198,1705768206649,23,23,23,23,50,37,29,22,2024-01-20 17:30:08,2024-01-20 17:30:08
56405,198,1705768207004,23,23,23,23,49,37,29,23,2024-01-20 17:30:08,2024-01-20 17:30:08
56406,198,1705768207378,23,23,23,23,49,37,29,22,2024-01-20 17:30:09,2024-01-20 17:30:09
56407,198,1705768207786,23,23,23,23,49,37,29,22,2024-01-20 17:30:09,2024-01-20 17:30:09
56408,198,1705768208101,23,23,23,23,50,37,29,22,2024-01-20 17:30:09,2024-01-20 17:30:09
56409,198,1705768208404,23,23,23,23,50,37,29,22,2024-01-20 17:30:10,2024-01-20 17:30:10
56410,198,1705768208797,23,23,23,23,49,37,29,22,2024-01-20 17:30:10,2024-01-20 17:30:10
56411,198,1705768209128,23,23,23,23,49,37,29,22,2024-01-20 17:30:11,2024-01-20 17:30:11
56412,198,1705768209570,23,23,23,23,49,37,29,22,2024-01-20 17:30:11,2024-01-20 17:30:11
56413,198,1705768209840,23,23,23,23,49,37,29,22,2024-01-20 17:30:11,2024-01-20 17:30:11
56414,198,1705768210211,23,23,23,23,49,37,29,22,2024-01-20 17:30:12,2024-01-20 17:30:12
56415,198,1705768210615,23,23,23,23,49,37,29,22,2024-01-20 17:30:12,2024-01-20 17:30:12
56416,198,1705768210875,23,23,23,23,49,37,29,22,2024-01-20 17:30:12,2024-01-20 17:30:12
56417,198,1705768211241,23,23,23,23,49,37,29,29,2024-01-20 17:30:13,2024-01-20 17:30:13
56418,198,1705768211603,23,23,23,23,50,37,29,23,2024-01-20 17:30:13,2024-01-20 17:30:13
56419,198,1705768211966,23,23,23,23,50,37,30,23,2024-01-20 17:30:13,2024-01-20 17:30:13
56420,198,1705768212339,23,23,23,23,50,37,29,22,2024-01-20 17:30:14,2024-01-20 17:30:14
56421,198,1705768212701,23,23,23,23,50,37,29,22,2024-01-20 17:30:14,2024-01-20 17:30:14
56422,198,1705768213004,23,23,23,23,50,37,29,22,2024-01-20 17:30:14,2024-01-20 17:30:14
56423,198,1705768213358,23,23,23,23,50,37,29,30,2024-01-20 17:30:15,2024-01-20 17:30:15
56424,198,1705768213723,23,23,23,23,50,37,29,22,2024-01-20 17:30:15,2024-01-20 17:30:15
56425,198,1705768214079,23,23,23,23,50,37,29,22,2024-01-20 17:30:15,2024-01-20 17:30:15
56426,198,1705768214430,23,23,23,23,49,37,29,22,2024-01-20 17:30:16,2024-01-20 17:30:16
56427,198,1705768214795,23,23,23,23,50,37,29,22,2024-01-20 17:30:16,2024-01-20 17:30:16
56428,198,1705768215210,23,23,23,23,50,37,29,22,2024-01-20 17:30:17,2024-01-20 17:30:17
56429,198,1705768215480,23,23,23,23,50,37,30,23,2024-01-20 17:30:17,2024-01-20 17:30:17
56430,198,1705768215831,23,23,23,23,50,37,30,23,2024-01-20 17:30:17,2024-01-20 17:30:17
56431,198,1705768216208,23,23,23,23,50,37,30,22,2024-01-20 17:30:18,2024-01-20 17:30:18
56432,198,1705768216553,23,23,23,23,50,37,29,22,2024-01-20 17:30:18,2024-01-20 17:30:18
56433,198,1705768216916,23,23,23,23,50,37,30,23,2024-01-20 17:30:18,2024-01-20 17:30:18
56434,198,1705768217284,23,23,23,23,50,37,29,22,2024-01-20 17:30:19,2024-01-20 17:30:19
56435,198,1705768217593,23,23,23,23,50,37,29,22,2024-01-20 17:30:19,2024-01-20 17:30:19
56436,198,1705768217944,23,23,23,23,50,37,29,22,2024-01-20 17:30:19,2024-01-20 17:30:19
56437,198,1705768218327,23,23,23,23,50,37,29,22,2024-01-20 17:30:20,2024-01-20 17:30:20
56438,198,1705768218707,23,23,23,23,50,37,29,22,2024-01-20 17:30:20,2024-01-20 17:30:20
56439,198,1705768219079,23,23,23,23,50,37,29,22,2024-01-20 17:30:20,2024-01-20 17:30:20
56440,198,1705768219394,23,23,23,23,50,37,29,22,2024-01-20 17:30:21,2024-01-20 17:30:21
56441,198,1705768219747,23,23,23,23,49,37,29,22,2024-01-20 17:30:21,2024-01-20 17:30:21
56442,198,1705768220065,23,23,23,23,50,37,30,22,2024-01-20 17:30:21,2024-01-20 17:30:21
56443,198,1705768220427,23,23,23,23,50,37,30,23,2024-01-20 17:30:22,2024-01-20 17:30:22
56444,198,1705768220783,23,23,23,23,50,37,29,22,2024-01-20 17:30:22,2024-01-20 17:30:22
56445,198,1705768221152,23,23,23,23,50,38,29,22,2024-01-20 17:30:23,2024-01-20 17:30:23
56446,198,1705768221505,23,23,23,23,50,38,29,22,2024-01-20 17:30:23,2024-01-20 17:30:23
56447,198,1705768221872,23,23,23,23,50,38,30,22,2024-01-20 17:30:23,2024-01-20 17:30:23
56448,198,1705768222177,23,23,23,23,50,37,29,23,2024-01-20 17:30:24,2024-01-20 17:30:24
56449,198,1705768222585,23,23,23,23,50,37,29,22,2024-01-20 17:30:24,2024-01-20 17:30:24
56450,198,1705768222899,23,23,23,23,50,37,29,22,2024-01-20 17:30:24,2024-01-20 17:30:24
56451,198,1705768223261,23,23,23,23,50,37,29,22,2024-01-20 17:30:25,2024-01-20 17:30:25
56452,198,1705768223659,23,23,23,23,50,37,29,22,2024-01-20 17:30:25,2024-01-20 17:30:25
56453,198,1705768223988,23,23,23,23,49,37,29,22,2024-01-20 17:30:25,2024-01-20 17:30:25
56454,198,1705768224293,23,23,23,23,49,37,29,22,2024-01-20 17:30:26,2024-01-20 17:30:26
56455,198,1705768224750,23,23,23,23,49,37,29,22,2024-01-20 17:30:26,2024-01-20 17:30:26
56456,198,1705768225017,23,23,23,23,49,37,29,22,2024-01-20 17:30:26,2024-01-20 17:30:26
56457,198,1705768225372,23,23,23,23,49,37,29,22,2024-01-20 17:30:27,2024-01-20 17:30:27
56458,198,1705768225740,23,23,23,23,49,37,29,23,2024-01-20 17:30:27,2024-01-20 17:30:27
56459,198,1705768226105,23,23,23,23,49,37,29,22,2024-01-20 17:30:27,2024-01-20 17:30:27
56460,198,1705768226464,23,23,23,23,49,37,29,22,2024-01-20 17:30:28,2024-01-20 17:30:28
56461,198,1705768226768,23,23,23,23,49,37,29,22,2024-01-20 17:30:28,2024-01-20 17:30:28
56462,198,1705768227136,23,23,23,23,49,37,29,22,2024-01-20 17:30:29,2024-01-20 17:30:29
56463,198,1705768227514,23,23,23,23,49,37,29,22,2024-01-20 17:30:29,2024-01-20 17:30:29
56464,198,1705768227858,23,23,23,23,49,37,29,22,2024-01-20 17:30:29,2024-01-20 17:30:29
56465,198,1705768228211,23,23,23,23,49,37,29,22,2024-01-20 17:30:30,2024-01-20 17:30:30
56466,198,1705768228560,23,23,23,23,49,37,29,22,2024-01-20 17:30:30,2024-01-20 17:30:30
56467,198,1705768228891,23,23,23,23,49,37,35,22,2024-01-20 17:30:30,2024-01-20 17:30:30
56468,198,1705768229267,23,23,23,23,49,37,29,22,2024-01-20 17:30:31,2024-01-20 17:30:31
56469,198,1705768229596,23,23,23,23,49,37,29,22,2024-01-20 17:30:31,2024-01-20 17:30:31
56470,198,1705768230022,23,23,23,23,49,37,29,22,2024-01-20 17:30:31,2024-01-20 17:30:31
56471,198,1705768230329,23,23,23,23,49,37,29,22,2024-01-20 17:30:32,2024-01-20 17:30:32
56472,198,1705768230689,23,23,23,23,49,37,29,22,2024-01-20 17:30:32,2024-01-20 17:30:32
56473,198,1705768231191,23,23,23,23,49,37,29,22,2024-01-20 17:30:33,2024-01-20 17:30:33
56474,198,1705768231337,23,23,23,23,50,38,29,22,2024-01-20 17:30:33,2024-01-20 17:30:33
56475,198,1705768231770,23,23,23,23,50,38,29,22,2024-01-20 17:30:33,2024-01-20 17:30:33
56476,198,1705768232090,23,23,23,23,50,38,29,22,2024-01-20 17:30:33,2024-01-20 17:30:33
56477,198,1705768232444,23,23,23,23,49,37,29,22,2024-01-20 17:30:34,2024-01-20 17:30:34
56478,198,1705768232800,23,23,23,23,49,37,29,22,2024-01-20 17:30:34,2024-01-20 17:30:34
56479,198,1705768233162,23,23,23,23,49,37,29,22,2024-01-20 17:30:35,2024-01-20 17:30:35
56480,198,1705768233464,23,23,23,23,49,37,29,22,2024-01-20 17:30:35,2024-01-20 17:30:35
56481,198,1705768233835,23,23,23,23,49,37,29,22,2024-01-20 17:30:35,2024-01-20 17:30:35
56482,198,1705768234237,23,23,23,23,49,38,29,22,2024-01-20 17:30:36,2024-01-20 17:30:36
56483,198,1705768234546,23,23,23,23,50,38,29,22,2024-01-20 17:30:36,2024-01-20 17:30:36
56484,198,1705768234968,23,23,23,23,49,37,29,22,2024-01-20 17:30:36,2024-01-20 17:30:36
56485,198,1705768235274,23,23,23,23,49,37,29,22,2024-01-20 17:30:37,2024-01-20 17:30:37
56486,198,1705768235643,23,23,23,23,49,37,29,29,2024-01-20 17:30:37,2024-01-20 17:30:37
56487,198,1705768235992,23,23,23,23,49,37,29,22,2024-01-20 17:30:37,2024-01-20 17:30:37
56488,198,1705768236312,23,23,23,23,49,37,29,22,2024-01-20 17:30:38,2024-01-20 17:30:38
56489,198,1705768236674,23,23,23,23,49,37,29,22,2024-01-20 17:30:38,2024-01-20 17:30:38
56490,198,1705768237075,23,23,23,23,49,37,29,22,2024-01-20 17:30:38,2024-01-20 17:30:38
56491,198,1705768237397,23,23,23,23,49,37,29,22,2024-01-20 17:30:39,2024-01-20 17:30:39
56492,198,1705768237754,23,23,23,23,50,37,29,22,2024-01-20 17:30:39,2024-01-20 17:30:39
56493,198,1705768238062,23,23,23,23,51,37,29,22,2024-01-20 17:30:39,2024-01-20 17:30:39
56494,198,1705768238425,23,23,23,23,52,37,29,22,2024-01-20 17:30:40,2024-01-20 17:30:40
56495,198,1705768238831,24,23,23,23,52,38,29,22,2024-01-20 17:30:40,2024-01-20 17:30:40
56496,198,1705768239135,24,23,23,23,50,37,29,22,2024-01-20 17:30:41,2024-01-20 17:30:41
56497,198,1705768239504,24,23,23,23,49,38,29,22,2024-01-20 17:30:41,2024-01-20 17:30:41
