peak_pressure,auc,rise_gradient,descent_gradient,variance,skewness,kurtosis,cid
49,6858.0,,0.0,0.014083080040526852,-8.305330954869435,67.94213550023292,155
80,10873.0,0.3974358974358974,-0.2198581560283688,9.544956413449567,8.121577132401551,71.90201746673226,165
49,12593.0,,0.0,0.0,0.0,0.0,170
49,9090.5,1.0,0.0,0.23004615557807045,0.6132161624756615,-1.6414493309419544,176
67,19402.0,0.1144578313253012,-0.08189655172413793,2.576466291356532,5.239130812374383,46.88027203315713,179
178,33999.0,0.7514450867052023,-0.24765478424015008,89.99275556855562,10.418707858203557,119.34374014814932,180
45,10108.0,1.0,-0.0043859649122807015,0.12029618378583634,2.099168573376667,2.427542619857298,187
44,19052.0,,0.0,0.0,0.0,0.0,191
50,18741.5,,-0.0026246719160104987,0.1549861895535309,1.5775455426336438,0.49119418788888947,192
210,15287.0,3.2448979591836733,-0.6597510373443983,188.64197179760635,9.798039168401024,101.03346398481938,196
137,48136.0,0.17261904761904762,-0.2,34.40155842715323,7.486783332627163,77.03242844836274,198
51,28995.0,0.006134969325153374,-0.014705882352941176,0.9993802379662872,0.563134984747263,-0.5396186676499375,200
47,26675.5,,-0.0017574692442882249,0.10525082477723309,-2.3552045946944187,3.5594657803080367,204
45,10880.0,1.0,-0.0040650406504065045,0.04623220582473554,4.234875077000823,16.06365142170976,209
44,6275.5,,-0.006944444444444444,0.2454022988505747,-0.32467771823760166,-1.9212789058090465,219
9893,373043.0,4.113294314381271,-54.66111111111111,895330.8366811951,10.209696066917054,102.34980416984548,227
50,27438.5,,-0.0017857142857142857,0.012496816908581614,-1.2348030161224737,77.80594874332321,234
201,15214.0,0.5083612040133779,-3.12,310.93924682767096,1.4065042816739441,20.326605923615173,240
80,28127.5,0.2222222222222222,-0.07112068965517242,6.599035944884162,8.142630194945127,101.08165060855013,241
60,40838.0,0.03571428571428571,-0.003663003663003663,3.843105913694149,-0.8125320478051209,-0.876587889524568,246
141,47797.5,0.11756569847856155,-0.5866666666666667,21.985824414614896,13.522492291064113,215.5043031604404,256
0,0.0,,0.0,0.0,0.0,0.0,295
246,10977.0,0.3297587131367292,-0.19983753046303818,529.7904120336345,4.702643244871437,24.942505010653996,296
148,3035.0,0.4314868804664723,-29.6,688.2580607976815,3.0735190794634706,8.944878416682913,325
79,7157.0,0.2036082474226804,-0.8586956521739131,745.9270963270964,1.3126793598867947,-0.22940735684942437,350
203,2326.0,11.277777777777779,-0.16557911908646003,227.71736076137339,9.572568463678554,102.3308292897479,352
139,4395.0,0.2425828970331588,-0.7128205128205128,405.17009373645425,3.5622081680887367,12.310865354934988,381
